name,url,country,Population,article_title,revision_id,prediction
Ahmed Hamiani,https://en.wikipedia.org/wiki/Ahmed_Hamiani,algeria,46.8,Ahmed Hamiani,1226452639.0,Stub
Nadir Kassab,https://en.wikipedia.org/wiki/Nadir_Kassab,algeria,46.8,Nadir Kassab,1226271746.0,Stub
Brahim Djamel Kassali,https://en.wikipedia.org/wiki/Brahim_Djamel_Kassali,algeria,46.8,Brahim Djamel Kassali,1172500304.0,Start
Kaoutar Krikou,https://en.wikipedia.org/wiki/Kaoutar_Krikou,algeria,46.8,Kaoutar Krikou,1213795388.0,Stub
Sassi Lamouri,https://en.wikipedia.org/wiki/Sassi_Lamouri,algeria,46.8,Sassi Lamouri,1181986973.0,Stub
Mohamed Maghlaoui,https://en.wikipedia.org/wiki/Mohamed_Maghlaoui,algeria,46.8,Mohamed Maghlaoui,1053469610.0,Stub
Amar Makhloufi,https://en.wikipedia.org/wiki/Amar_Makhloufi,algeria,46.8,Amar Makhloufi,1235394946.0,Stub
Yassine Merabi,https://en.wikipedia.org/wiki/Yassine_Merabi,algeria,46.8,Yassine Merabi,1214841607.0,Stub
Brahim Merad,https://en.wikipedia.org/wiki/Brahim_Merad,algeria,46.8,Brahim Merad,1244511083.0,Start
Bachir Messaitfa,https://en.wikipedia.org/wiki/Bachir_Messaitfa,algeria,46.8,Bachir Messaitfa,1186318318.0,Stub
Azzedine Mihoubi,https://en.wikipedia.org/wiki/Azzedine_Mihoubi,algeria,46.8,Azzedine Mihoubi,1233387309.0,Start
Mohamed Ali Boughazi,https://en.wikipedia.org/wiki/Mohamed_Ali_Boughazi,algeria,46.8,Mohamed Ali Boughazi,1213870570.0,Start
Amar Mohammedi,https://en.wikipedia.org/wiki/Amar_Mohammedi,algeria,46.8,Amar Mohammedi,1226279231.0,Start
Samia Moualfi,https://en.wikipedia.org/wiki/Samia_Moualfi,algeria,46.8,Samia Moualfi,1212181372.0,Stub
Soraya Mouloudji,https://en.wikipedia.org/wiki/Soraya_Mouloudji,algeria,46.8,Soraya Mouloudji,1226335614.0,Stub
Yacine Oualid,https://en.wikipedia.org/wiki/Yacine_Oualid,algeria,46.8,Yacine Oualid,1214837789.0,Stub
Cherif Rahmani,https://en.wikipedia.org/wiki/Cherif_Rahmani,algeria,46.8,Cherif Rahmani,1053461144.0,Stub
Lakhdar Rakhroukh,https://en.wikipedia.org/wiki/Lakhdar_Rakhroukh,algeria,46.8,Lakhdar Rakhroukh,1186317568.0,Stub
Laid Rebiga,https://en.wikipedia.org/wiki/Laid_Rebiga,algeria,46.8,Laid Rebiga,1248662394.0,Stub
Kamel Rezig,https://en.wikipedia.org/wiki/Kamel_Rezig,algeria,46.8,Kamel Rezig,1215901775.0,Stub
Salim Saadi,https://en.wikipedia.org/wiki/Salim_Saadi,algeria,46.8,Salim Saadi,1229426851.0,Stub
Abdelhak Saihi,https://en.wikipedia.org/wiki/Abdelhak_Saihi,algeria,46.8,Abdelhak Saihi,1218004839.0,Stub
Hichem Sofiane Salaouatchi,https://en.wikipedia.org/wiki/Hichem_Sofiane_Salaouatchi,algeria,46.8,Hichem Sofiane Salaouatchi,1212186286.0,Stub
Naima Salhi,https://en.wikipedia.org/wiki/Naima_Salhi,algeria,46.8,Naima Salhi,1213404244.0,Stub
Abderezak Sebgag,https://en.wikipedia.org/wiki/Abderezak_Sebgag,algeria,46.8,Abderezak Sebgag,1212579707.0,Stub
Abderrachid Tabbi,https://en.wikipedia.org/wiki/Abderrachid_Tabbi,algeria,46.8,Abderrachid Tabbi,1218530483.0,Stub
Karim Bibi Triki,https://en.wikipedia.org/wiki/Karim_Bibi_Triki,algeria,46.8,Karim Bibi Triki,1213794210.0,Start
Layachi Yaker,https://en.wikipedia.org/wiki/Layachi_Yaker,algeria,46.8,Layachi Yaker,1226060720.0,Start
Ahmed Zeghdar,https://en.wikipedia.org/wiki/Ahmed_Zeghdar,algeria,46.8,Ahmed Zeghdar,1213778323.0,Stub
Adão Francisco Correia de Almeida,https://en.wikipedia.org/wiki/Adão_Francisco_Correia_de_Almeida,angola,36.7,Adão Francisco Correia de Almeida,1209524394.0,Stub
Ana Paula Chantre Luna de Carvalho,https://en.wikipedia.org/wiki/Ana_Paula_Chantre_Luna_de_Carvalho,angola,36.7,Ana Paula Chantre Luna de Carvalho,1209514022.0,Stub
Alexandre Sebastião André,https://en.wikipedia.org/wiki/Alexandre_Sebastião_André,angola,36.7,Alexandre Sebastião André,1172178750.0,Stub
Paulino Baptista,https://en.wikipedia.org/wiki/Paulino_Baptista,angola,36.7,Paulino Baptista,1242307496.0,Start
Bernarda Gonçalves Martins,https://en.wikipedia.org/wiki/Bernarda_Gonçalves_Martins,angola,36.7,Bernarda Gonçalves Martins,1210193481.0,Stub
João Baptista Borges,https://en.wikipedia.org/wiki/João_Baptista_Borges,angola,36.7,João Baptista Borges,1227794006.0,C
Carolina Cerqueira,https://en.wikipedia.org/wiki/Carolina_Cerqueira,angola,36.7,Carolina Cerqueira,1241977204.0,C
Arlete Chimbinda,https://en.wikipedia.org/wiki/Arlete_Chimbinda,angola,36.7,Arlete Chimbinda,1177486404.0,Start
Kafundanga Chingunji,https://en.wikipedia.org/wiki/Kafundanga_Chingunji,angola,36.7,Kafundanga Chingunji,1191431794.0,Stub
Jeremias Chitunda,https://en.wikipedia.org/wiki/Jeremias_Chitunda,angola,36.7,Jeremias Chitunda,1220287872.0,Start
Abel Chivukuvuku,https://en.wikipedia.org/wiki/Abel_Chivukuvuku,angola,36.7,Abel Chivukuvuku,1165626565.0,Start
Fiel Domingos Constantino,https://en.wikipedia.org/wiki/Fiel_Domingos_Constantino,angola,36.7,Fiel Domingos Constantino,1217387083.0,Stub
Adalberto Costa Júnior,https://en.wikipedia.org/wiki/Adalberto_Costa_Júnior,angola,36.7,Adalberto Costa Júnior,1244123151.0,Stub
Adjany Costa,https://en.wikipedia.org/wiki/Adjany_Costa,angola,36.7,Adjany Costa,1242000475.0,Start
Álvaro Arnaldo Craveiro,https://en.wikipedia.org/wiki/Álvaro_Arnaldo_Craveiro,angola,36.7,Álvaro Arnaldo Craveiro,1194150567.0,Stub
Raul Danda,https://en.wikipedia.org/wiki/Raul_Danda,angola,36.7,Raul Danda,1158035855.0,Stub
Diamantino Pedro Azevedo,https://en.wikipedia.org/wiki/Diamantino_Pedro_Azevedo,angola,36.7,Diamantino Pedro Azevedo,1209522689.0,Stub
Faustina Fernandes Inglês de Almeida Alves,https://en.wikipedia.org/wiki/Faustina_Fernandes_Inglês_de_Almeida_Alves,angola,36.7,Faustina Fernandes Inglês de Almeida Alves,1251032908.0,Stub
Abraão Gourgel,https://en.wikipedia.org/wiki/Abraão_Gourgel,angola,36.7,Abraão Gourgel,1124441544.0,Stub
Jofre Van-Dúnem Júnior,https://en.wikipedia.org/wiki/Jofre_Van-Dúnem_Júnior,angola,36.7,Jofre Van-Dúnem Júnior,1242307432.0,Stub
José Carvalho da Rocha,https://en.wikipedia.org/wiki/José_Carvalho_da_Rocha,angola,36.7,José Carvalho da Rocha,1242307441.0,Stub
José Luis de Matos,https://en.wikipedia.org/wiki/José_Luis_de_Matos,angola,36.7,José Luis de Matos,1242307337.0,Stub
Kambamba Kulaxingo,https://en.wikipedia.org/wiki/Kambamba_Kulaxingo,angola,36.7,Kambamba Kulaxingo,1093124425.0,Stub
Jesus Faria Maiato,https://en.wikipedia.org/wiki/Jesus_Faria_Maiato,angola,36.7,Jesus Faria Maiato,1209631313.0,Stub
Manuel Neto da Costa,https://en.wikipedia.org/wiki/Manuel_Neto_da_Costa,angola,36.7,Manuel Neto da Costa,1209411144.0,Stub
Manuel Tavares de Almeida,https://en.wikipedia.org/wiki/Manuel_Tavares_de_Almeida,angola,36.7,Manuel Tavares de Almeida,1209411217.0,Stub
Marcos Alexandre Nhunga,https://en.wikipedia.org/wiki/Marcos_Alexandre_Nhunga,angola,36.7,Marcos Alexandre Nhunga,1209413818.0,Stub
Maria Cândida Pereira Teixeira,https://en.wikipedia.org/wiki/Maria_Cândida_Pereira_Teixeira,angola,36.7,Maria Cândida Pereira Teixeira,1218506469.0,Stub
Maria do Rosário Teixeira de Alva Sequeira Bragança Sambo,https://en.wikipedia.org/wiki/Maria_do_Rosário_Teixeira_de_Alva_Sequeira_Bragança_Sambo,angola,36.7,Maria do Rosário Teixeira de Alva Sequeira Bragança Sambo,1209513699.0,Stub
David Mendes,https://en.wikipedia.org/wiki/David_Mendes,angola,36.7,David Mendes,1024544204.0,Stub
Saíde Mingas,https://en.wikipedia.org/wiki/Saíde_Mingas,angola,36.7,Saíde Mingas,1251004422.0,GA
Fernando Faustino Muteka,https://en.wikipedia.org/wiki/Fernando_Faustino_Muteka,angola,36.7,Fernando Faustino Muteka,1241977176.0,Stub
Pedro Mutinde,https://en.wikipedia.org/wiki/Pedro_Mutinde,angola,36.7,Pedro Mutinde,1209539718.0,Start
José Ndele,https://en.wikipedia.org/wiki/José_Ndele,angola,36.7,José Ndele,1154991360.0,Stub
Ana Paula Sacramento Neto,https://en.wikipedia.org/wiki/Ana_Paula_Sacramento_Neto,angola,36.7,Ana Paula Sacramento Neto,1227909121.0,Stub
Daniel Ntongi-Nzinga,https://en.wikipedia.org/wiki/Daniel_Ntongi-Nzinga,angola,36.7,Daniel Ntongi-Nzinga,1187961349.0,Stub
Paula Cristina Francisco Coelho,https://en.wikipedia.org/wiki/Paula_Cristina_Francisco_Coelho,angola,36.7,Paula Cristina Francisco Coelho,1209410923.0,Stub
Pedro Pedalé,https://en.wikipedia.org/wiki/Pedro_Pedalé,angola,36.7,Pedro Pedalé,1115715527.0,Stub
Elias Salupeto Pena,https://en.wikipedia.org/wiki/Elias_Salupeto_Pena,angola,36.7,Elias Salupeto Pena,1220287990.0,Start
Johnny Eduardo Pinnock,https://en.wikipedia.org/wiki/Johnny_Eduardo_Pinnock,angola,36.7,Johnny Eduardo Pinnock,1242307359.0,Stub
Santana André Pitra,https://en.wikipedia.org/wiki/Santana_André_Pitra,angola,36.7,Santana André Pitra,1165626399.0,Stub
Francisco Manuel Monteiro de Queiróz,https://en.wikipedia.org/wiki/Francisco_Manuel_Monteiro_de_Queiróz,angola,36.7,Francisco Manuel Monteiro de Queiróz,1250824530.0,Stub
José Aníbal Lopes Rocha,https://en.wikipedia.org/wiki/José_Aníbal_Lopes_Rocha,angola,36.7,José Aníbal Lopes Rocha,1242307479.0,Stub
José da Rocha,https://en.wikipedia.org/wiki/José_da_Rocha,angola,36.7,José da Rocha,1153488959.0,Stub
Rosa Luís de Sousa Micolo,https://en.wikipedia.org/wiki/Rosa_Luís_de_Sousa_Micolo,angola,36.7,Rosa Luís de Sousa Micolo,1246271741.0,Stub
Luís Gomes Sambo,https://en.wikipedia.org/wiki/Luís_Gomes_Sambo,angola,36.7,Luís Gomes Sambo,1242306989.0,Start
Branca Manuel Espirito Santo,https://en.wikipedia.org/wiki/Branca_Manuel_Espirito_Santo,angola,36.7,Branca Manuel Espirito Santo,1142474441.0,Stub
João Ernesto dos Santos,https://en.wikipedia.org/wiki/João_Ernesto_dos_Santos,angola,36.7,João Ernesto dos Santos,1226309621.0,Stub
José Filomeno dos Santos,https://en.wikipedia.org/wiki/José_Filomeno_dos_Santos,angola,36.7,José Filomeno dos Santos,1228399791.0,C
Jonas Savimbi,https://en.wikipedia.org/wiki/Jonas_Savimbi,angola,36.7,Jonas Savimbi,1246026420.0,GA
Pinda Simão,https://en.wikipedia.org/wiki/Pinda_Simão,angola,36.7,Pinda Simão,1118804168.0,Stub
Manuel Bernardo de Sousa,https://en.wikipedia.org/wiki/Manuel_Bernardo_de_Sousa,angola,36.7,Manuel Bernardo de Sousa,1233607984.0,Stub
Augusto da Silva Tomás,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tomás,angola,36.7,Augusto da Silva Tomás,1219179734.0,Stub
José Jacinto Van-Dúnem,https://en.wikipedia.org/wiki/José_Jacinto_Van-Dúnem,angola,36.7,José Jacinto Van-Dúnem,1242841039.0,C
José Vieira Dias Van-Dúnem,https://en.wikipedia.org/wiki/José_Vieira_Dias_Van-Dúnem,angola,36.7,José Vieira Dias Van-Dúnem,1227004140.0,Stub
Luzia Inglês Van-Dúnem,https://en.wikipedia.org/wiki/Luzia_Inglês_Van-Dúnem,angola,36.7,Luzia Inglês Van-Dúnem,1240720719.0,Start
Manuel Vicente,https://en.wikipedia.org/wiki/Manuel_Vicente,angola,36.7,Manuel Vicente,1250493481.0,C
Mfulupinga Nlando Victor,https://en.wikipedia.org/wiki/Mfulupinga_Nlando_Victor,angola,36.7,Mfulupinga Nlando Victor,1243272129.0,Start
Clement Antonio,https://en.wikipedia.org/wiki/Clement_Antonio,antigua and barbuda,0.1,Clement Antonio,1241563106.0,Stub
Randolph Beazer,https://en.wikipedia.org/wiki/Randolph_Beazer,antigua and barbuda,0.1,Randolph Beazer,1247631912.0,Stub
Studiation Brown,https://en.wikipedia.org/wiki/Studiation_Brown,antigua and barbuda,0.1,Studiation Brown,825090349.0,Stub
Alex Browne (politician),https://en.wikipedia.org/wiki/Alex_Browne_(politician),antigua and barbuda,0.1,Alex Browne (politician),1247631794.0,Stub
Colin O'Neil Browne,https://en.wikipedia.org/wiki/Colin_O'Neil_Browne,antigua and barbuda,0.1,Colin O'Neil Browne,1241563118.0,Stub
James Carlisle,https://en.wikipedia.org/wiki/James_Carlisle,antigua and barbuda,0.1,James Carlisle,1242152285.0,C
Gail Christian,https://en.wikipedia.org/wiki/Gail_Christian,antigua and barbuda,0.1,Gail Christian,1241563122.0,Start
Mackenzie Frank,https://en.wikipedia.org/wiki/Mackenzie_Frank,antigua and barbuda,0.1,Mackenzie Frank,1247632329.0,Stub
Osbert Richard Frederick,https://en.wikipedia.org/wiki/Osbert_Richard_Frederick,antigua and barbuda,0.1,Osbert Richard Frederick,1241563130.0,Start
Caleb Gardiner,https://en.wikipedia.org/wiki/Caleb_Gardiner,antigua and barbuda,0.1,Caleb Gardiner,1241563135.0,Stub
Shenella Mary Shadida Govia,https://en.wikipedia.org/wiki/Shenella_Mary_Shadida_Govia,antigua and barbuda,0.1,Shenella Mary Shadida Govia,1241563138.0,Stub
William Haynes-Smith,https://en.wikipedia.org/wiki/William_Haynes-Smith,antigua and barbuda,0.1,William Haynes-Smith,1250666577.0,C
Tim Hector,https://en.wikipedia.org/wiki/Tim_Hector,antigua and barbuda,0.1,Tim Hector,1227026341.0,C
Cheryl Mary Clare Hurst,https://en.wikipedia.org/wiki/Cheryl_Mary_Clare_Hurst,antigua and barbuda,0.1,Cheryl Mary Clare Hurst,1242813942.0,Stub
Wilfred Jacobs,https://en.wikipedia.org/wiki/Wilfred_Jacobs,antigua and barbuda,0.1,Wilfred Jacobs,1246340247.0,Stub
Rick James (actor),https://en.wikipedia.org/wiki/Rick_James_(actor),antigua and barbuda,0.1,Rick James (actor),1213836084.0,C
Kiz Johnson,https://en.wikipedia.org/wiki/Kiz_Johnson,antigua and barbuda,0.1,Kiz Johnson,1247632301.0,Stub
Fabian Jones,https://en.wikipedia.org/wiki/Fabian_Jones,antigua and barbuda,0.1,Fabian Jones,1247632282.0,Stub
Johnathan Joseph (politician),https://en.wikipedia.org/wiki/Johnathan_Joseph_(politician),antigua and barbuda,0.1,Johnathan Joseph (politician),1241563151.0,Stub
Kelvin Simon,https://en.wikipedia.org/wiki/Kelvin_Simon,antigua and barbuda,0.1,Kelvin Simon,1241592202.0,Start
Harold Lovell,https://en.wikipedia.org/wiki/Harold_Lovell,antigua and barbuda,0.1,Harold Lovell,1241564680.0,Start
Edmond Mansoor,https://en.wikipedia.org/wiki/Edmond_Mansoor,antigua and barbuda,0.1,Edmond Mansoor,1248648606.0,Start
David Massiah,https://en.wikipedia.org/wiki/David_Massiah,antigua and barbuda,0.1,David Massiah,1247632248.0,Stub
Joanne Massiah,https://en.wikipedia.org/wiki/Joanne_Massiah,antigua and barbuda,0.1,Joanne Massiah,1241592526.0,Stub
Dwayne George,https://en.wikipedia.org/wiki/Dwayne_George,antigua and barbuda,0.1,Dwayne George,1247631631.0,Stub
Knacyntar Nedd,https://en.wikipedia.org/wiki/Knacyntar_Nedd,antigua and barbuda,0.1,Knacyntar Nedd,1247514093.0,Stub
Melford Nicholas,https://en.wikipedia.org/wiki/Melford_Nicholas,antigua and barbuda,0.1,Melford Nicholas,1241592535.0,Start
Shawn Nicholas,https://en.wikipedia.org/wiki/Shawn_Nicholas,antigua and barbuda,0.1,Shawn Nicholas,1247632364.0,Stub
Bernard Percival,https://en.wikipedia.org/wiki/Bernard_Percival,antigua and barbuda,0.1,Bernard Percival,1241564686.0,Stub
Jamale Pringle,https://en.wikipedia.org/wiki/Jamale_Pringle,antigua and barbuda,0.1,Jamale Pringle,1241592215.0,Stub
Philip Shoul,https://en.wikipedia.org/wiki/Philip_Shoul,antigua and barbuda,0.1,Philip Shoul,1247632342.0,Stub
Rawdon Turner,https://en.wikipedia.org/wiki/Rawdon_Turner,antigua and barbuda,0.1,Rawdon Turner,1247632346.0,Stub
Alincia Williams-Grant,https://en.wikipedia.org/wiki/Alincia_Williams-Grant,antigua and barbuda,0.1,Alincia Williams-Grant,1241592542.0,Start
Juan Alemann,https://en.wikipedia.org/wiki/Juan_Alemann,argentina,46.3,Juan Alemann,1227499891.0,Stub
Germán Alfaro,https://en.wikipedia.org/wiki/Germán_Alfaro,argentina,46.3,Germán Alfaro,1223272051.0,C
Joaquín Samuel de Anchorena,https://en.wikipedia.org/wiki/Joaquín_Samuel_de_Anchorena,argentina,46.3,Joaquín Samuel de Anchorena,1227458965.0,Start
Juan Agustín Augier,https://en.wikipedia.org/wiki/Juan_Agustín_Augier,argentina,46.3,Juan Agustín Augier,1217815148.0,Stub
Uladislao Augier,https://en.wikipedia.org/wiki/Uladislao_Augier,argentina,46.3,Uladislao Augier,1217815124.0,Stub
Marco Aurelio Avellaneda,https://en.wikipedia.org/wiki/Marco_Aurelio_Avellaneda,argentina,46.3,Marco Aurelio Avellaneda,1233010330.0,Start
Joaquín Belgrano,https://en.wikipedia.org/wiki/Joaquín_Belgrano,argentina,46.3,Joaquín Belgrano,1229623675.0,Start
Antonio Bermejo,https://en.wikipedia.org/wiki/Antonio_Bermejo,argentina,46.3,Antonio Bermejo,1225811362.0,Start
Antonio Beruti,https://en.wikipedia.org/wiki/Antonio_Beruti,argentina,46.3,Antonio Beruti,1243926512.0,Start
Héctor Bidonde,https://en.wikipedia.org/wiki/Héctor_Bidonde,argentina,46.3,Héctor Bidonde,1250713562.0,Start
Silvano Bores,https://en.wikipedia.org/wiki/Silvano_Bores,argentina,46.3,Silvano Bores,1225775647.0,Stub
Exequiel Bustillo,https://en.wikipedia.org/wiki/Exequiel_Bustillo,argentina,46.3,Exequiel Bustillo,1188044851.0,Start
Mario Cafiero,https://en.wikipedia.org/wiki/Mario_Cafiero,argentina,46.3,Mario Cafiero,1135193654.0,Stub
Alberto Manuel Campos,https://en.wikipedia.org/wiki/Alberto_Manuel_Campos,argentina,46.3,Alberto Manuel Campos,1166331326.0,Start
Alejo Castex,https://en.wikipedia.org/wiki/Alejo_Castex,argentina,46.3,Alejo Castex,1231276700.0,C
Dámaso Centeno,https://en.wikipedia.org/wiki/Dámaso_Centeno,argentina,46.3,Dámaso Centeno,1245130520.0,Stub
Rossana Chahla,https://en.wikipedia.org/wiki/Rossana_Chahla,argentina,46.3,Rossana Chahla,1227517224.0,C
Lázaro Chiappe,https://en.wikipedia.org/wiki/Lázaro_Chiappe,argentina,46.3,Lázaro Chiappe,1232135530.0,Stub
Carlos Corach,https://en.wikipedia.org/wiki/Carlos_Corach,argentina,46.3,Carlos Corach,1227620960.0,Stub
Jorge Coscia,https://en.wikipedia.org/wiki/Jorge_Coscia,argentina,46.3,Jorge Coscia,1227459720.0,Stub
Carlos de la Rosa,https://en.wikipedia.org/wiki/Carlos_de_la_Rosa,argentina,46.3,Carlos de la Rosa,1209668330.0,Stub
Juan Carlos Del Bello,https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello,argentina,46.3,Juan Carlos Del Bello,1225784914.0,Stub
Luis L. Domínguez,https://en.wikipedia.org/wiki/Luis_L._Domínguez,argentina,46.3,Luis L. Domínguez,1234469779.0,C
Máximo Etchecopar,https://en.wikipedia.org/wiki/Máximo_Etchecopar,argentina,46.3,Máximo Etchecopar,1243279888.0,Start
Héctor Toty Flores,https://en.wikipedia.org/wiki/Héctor_Toty_Flores,argentina,46.3,Héctor Toty Flores,1067754685.0,Stub
Guillermo Francos,https://en.wikipedia.org/wiki/Guillermo_Francos,argentina,46.3,Guillermo Francos,1245178482.0,Start
Juan Fugl,https://en.wikipedia.org/wiki/Juan_Fugl,argentina,46.3,Juan Fugl,1148828249.0,Stub
Santiago Gallo,https://en.wikipedia.org/wiki/Santiago_Gallo,argentina,46.3,Santiago Gallo,1039135531.0,Start
Manuel José García,https://en.wikipedia.org/wiki/Manuel_José_García,argentina,46.3,Manuel José García,1227616001.0,Stub
Juan José Gómez Centurión,https://en.wikipedia.org/wiki/Juan_José_Gómez_Centurión,argentina,46.3,Juan José Gómez Centurión,1225793565.0,Stub
Luis Carlos Gómez Centurión,https://en.wikipedia.org/wiki/Luis_Carlos_Gómez_Centurión,argentina,46.3,Luis Carlos Gómez Centurión,1225793589.0,Stub
Martín Guzmán,https://en.wikipedia.org/wiki/Martín_Guzmán,argentina,46.3,Martín Guzmán,1227515965.0,C
Federico Helguera,https://en.wikipedia.org/wiki/Federico_Helguera,argentina,46.3,Federico Helguera,1162056054.0,Start
Fernando Iglesias (Argentine politician),https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician),argentina,46.3,Fernando Iglesias (Argentine politician),1217866134.0,C
Ricardo Kennedy,https://en.wikipedia.org/wiki/Ricardo_Kennedy,argentina,46.3,Ricardo Kennedy,1240898573.0,Stub
Carlos Kunkel,https://en.wikipedia.org/wiki/Carlos_Kunkel,argentina,46.3,Carlos Kunkel,1225799546.0,Stub
Norberto La Porta,https://en.wikipedia.org/wiki/Norberto_La_Porta,argentina,46.3,Norberto La Porta,1225799869.0,Stub
Andrés Larroque,https://en.wikipedia.org/wiki/Andrés_Larroque,argentina,46.3,Andrés Larroque,1248572448.0,Start
Julián de Leyva,https://en.wikipedia.org/wiki/Julián_de_Leyva,argentina,46.3,Julián de Leyva,1234698824.0,Stub
Mónica López (politician),https://en.wikipedia.org/wiki/Mónica_López_(politician),argentina,46.3,Mónica López (politician),797826672.0,Stub
Lucio Victorio Mansilla,https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla,argentina,46.3,Lucio Victorio Mansilla,1210433646.0,Start
Nicolás Massot,https://en.wikipedia.org/wiki/Nicolás_Massot,argentina,46.3,Nicolás Massot,1222899462.0,Start
Martín Menem,https://en.wikipedia.org/wiki/Martín_Menem,argentina,46.3,Martín Menem,1247590161.0,Start
Juan Mignaburu,https://en.wikipedia.org/wiki/Juan_Mignaburu,argentina,46.3,Juan Mignaburu,1166892817.0,Stub
Guillermo Montenegro,https://en.wikipedia.org/wiki/Guillermo_Montenegro,argentina,46.3,Guillermo Montenegro,1096175549.0,Stub
Mariano Moreno,https://en.wikipedia.org/wiki/Mariano_Moreno,argentina,46.3,Mariano Moreno,1248788227.0,FA
Marcelo Muniagurria,https://en.wikipedia.org/wiki/Marcelo_Muniagurria,argentina,46.3,Marcelo Muniagurria,1242262794.0,Start
Fernando Nadra,https://en.wikipedia.org/wiki/Fernando_Nadra,argentina,46.3,Fernando Nadra,1238199017.0,C
Rómulo Sebastián Naón,https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón,argentina,46.3,Rómulo Sebastián Naón,1193099129.0,Start
Santiago G. O'Farrell,https://en.wikipedia.org/wiki/Santiago_G._O'Farrell,argentina,46.3,Santiago G. O'Farrell,1228141029.0,Start
Alfredo Olmedo,https://en.wikipedia.org/wiki/Alfredo_Olmedo,argentina,46.3,Alfredo Olmedo,1226445117.0,Stub
Miguel Ángel Pesce,https://en.wikipedia.org/wiki/Miguel_Ángel_Pesce,argentina,46.3,Miguel Ángel Pesce,1211044406.0,Start
Carlos Petroni,https://en.wikipedia.org/wiki/Carlos_Petroni,argentina,46.3,Carlos Petroni,1199679676.0,C
Alejo Peyret,https://en.wikipedia.org/wiki/Alejo_Peyret,argentina,46.3,Alejo Peyret,1138003698.0,B
Aldo Pignanelli,https://en.wikipedia.org/wiki/Aldo_Pignanelli,argentina,46.3,Aldo Pignanelli,1106856167.0,Stub
Abel Posse,https://en.wikipedia.org/wiki/Abel_Posse,argentina,46.3,Abel Posse,1245068036.0,C
Enrique S. Quintana,https://en.wikipedia.org/wiki/Enrique_S._Quintana,argentina,46.3,Enrique S. Quintana,1016343362.0,Start
Amán Rawson,https://en.wikipedia.org/wiki/Amán_Rawson,argentina,46.3,Amán Rawson,1226040049.0,Start
Martín Sabbatella,https://en.wikipedia.org/wiki/Martín_Sabbatella,argentina,46.3,Martín Sabbatella,1166890663.0,C
Juan Pablo Schiavi,https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi,argentina,46.3,Juan Pablo Schiavi,1195011460.0,C
Héctor Tizón,https://en.wikipedia.org/wiki/Héctor_Tizón,argentina,46.3,Héctor Tizón,1222501416.0,Start
Claudio Uberti,https://en.wikipedia.org/wiki/Claudio_Uberti,argentina,46.3,Claudio Uberti,1245464700.0,C
Arístides Villanueva,https://en.wikipedia.org/wiki/Arístides_Villanueva,argentina,46.3,Arístides Villanueva,1227361697.0,Start
Jorge Yoma,https://en.wikipedia.org/wiki/Jorge_Yoma,argentina,46.3,Jorge Yoma,1191859791.0,C
