name,country,Population,revision_id,article_quality,Region,Region_Population
Mohammed bin Khalifa Al Maktoum,united arab emirates,9.5,1174785297.0,Stub,WESTERN ASIA,299.0
Saeed bin Maktoum bin Hasher Al Maktoum,united arab emirates,9.5,1235793193.0,GA,WESTERN ASIA,299.0
Hawaa Al Mansoori,united arab emirates,9.5,1234875531.0,GA,WESTERN ASIA,299.0
Mohammed bin Saud Al Qasimi,united arab emirates,9.5,1222566472.0,Start,WESTERN ASIA,299.0
Hamed bin Zayed Al Nahyan,united arab emirates,9.5,1244999389.0,C,WESTERN ASIA,299.0
Khaled bin Mohamed Al Nahyan,united arab emirates,9.5,1249535350.0,C,WESTERN ASIA,299.0
Mohammed bin Khalifa bin Zayed Al Nahyan,united arab emirates,9.5,1177986904.0,Stub,WESTERN ASIA,299.0
Mohamed bin Zayed Al Nahyan,united arab emirates,9.5,1250912775.0,B,WESTERN ASIA,299.0
Saeed bin Zayed Al Nahyan,united arab emirates,9.5,1177986909.0,Start,WESTERN ASIA,299.0
Saqr bin Zayed Al Nahyan,united arab emirates,9.5,1199874821.0,Stub,WESTERN ASIA,299.0
Shakhbut bin Sultan Al Nahyan,united arab emirates,9.5,1244331023.0,Start,WESTERN ASIA,299.0
Mohammed Hussein Al Shaali,united arab emirates,9.5,1224261260.0,Stub,WESTERN ASIA,299.0
Abdulaziz Nasser Al Shamsi,united arab emirates,9.5,1249127813.0,Start,WESTERN ASIA,299.0
Ahmad Al Tayer,united arab emirates,9.5,1177332322.0,Stub,WESTERN ASIA,299.0
Vice President of the United Arab Emirates,united arab emirates,9.5,1248662237.0,Start,WESTERN ASIA,299.0
Felipe Hinestrosa Ikaka,equatorial guinea,1.7,1243089428.0,Stub,MIDDLE AFRICA,202.0
Manuel Osa Nsue Nsua,equatorial guinea,1.7,1251043345.0,C,MIDDLE AFRICA,202.0
Ahmed Mohammed Nasser,eritrea,3.7,1250125770.0,Start,EASTERN AFRICA,483.0
Ambaye Wolde Mariam,eritrea,3.7,1210750106.0,C,EASTERN AFRICA,483.0
Girma Asmerom,eritrea,3.7,1245112869.0,Start,EASTERN AFRICA,483.0
Tedla Bairu,eritrea,3.7,1192857899.0,Stub,EASTERN AFRICA,483.0
Hamid Ferej,eritrea,3.7,1191770131.0,Stub,EASTERN AFRICA,483.0
Berhane Habtemariam,eritrea,3.7,1222041277.0,Stub,EASTERN AFRICA,483.0
Habtezion Hadgu,eritrea,3.7,1250526937.0,Start,EASTERN AFRICA,483.0
Ibrahim Harun,eritrea,3.7,1131754356.0,Stub,EASTERN AFRICA,483.0
Abraha Kassa,eritrea,3.7,1234388675.0,Stub,EASTERN AFRICA,483.0
Abdulkadir Kebire,eritrea,3.7,1239319423.0,C,EASTERN AFRICA,483.0
Abraham Kidane,eritrea,3.7,1145201600.0,Stub,EASTERN AFRICA,483.0
Mohammed Saeed Nawed,eritrea,3.7,1238224339.0,Stub,EASTERN AFRICA,483.0
Ibrahim Omer,eritrea,3.7,1225914040.0,C,EASTERN AFRICA,483.0
Ali Radai,eritrea,3.7,1135756082.0,Stub,EASTERN AFRICA,483.0
Romodan Mohammed Nur,eritrea,3.7,1238345049.0,Start,EASTERN AFRICA,483.0
Lehte Hainsalu,estonia,1.4,1241897171.0,Start,NORTHERN EUROPE,108.0
Carl Robert Jakobson,estonia,1.4,1239944302.0,Start,NORTHERN EUROPE,108.0
August Janson,estonia,1.4,1242168347.0,Stub,NORTHERN EUROPE,108.0
Elmar Järvesoo,estonia,1.4,1241971618.0,Start,NORTHERN EUROPE,108.0
Harald Laksberg,estonia,1.4,1241969141.0,Stub,NORTHERN EUROPE,108.0
Jüri Liim,estonia,1.4,1242177191.0,Stub,NORTHERN EUROPE,108.0
Andi Meister,estonia,1.4,1219566686.0,Stub,NORTHERN EUROPE,108.0
Friedrich Niggol,estonia,1.4,1250774229.0,Start,NORTHERN EUROPE,108.0
Andrei Prii,estonia,1.4,1241968483.0,Stub,NORTHERN EUROPE,108.0
Theodor Rõuk,estonia,1.4,1242178040.0,Stub,NORTHERN EUROPE,108.0
Toomas Sildmäe,estonia,1.4,1183340383.0,Start,NORTHERN EUROPE,108.0
Heino Sisask,estonia,1.4,1241969242.0,Stub,NORTHERN EUROPE,108.0
Ants Tamme,estonia,1.4,1241849026.0,Stub,NORTHERN EUROPE,108.0
Kirill Teiter,estonia,1.4,1199847042.0,Stub,NORTHERN EUROPE,108.0
Georg Trašanov,estonia,1.4,1248969934.0,Stub,NORTHERN EUROPE,108.0
Atnafu Abate,ethiopia,126.5,1214761583.0,C,EASTERN AFRICA,483.0
Abdirahman Eid Daahir,ethiopia,126.5,1233387219.0,Start,EASTERN AFRICA,483.0
Mohamed Abdulghani,ethiopia,126.5,1131726162.0,Stub,EASTERN AFRICA,483.0
Abraham Tekeste,ethiopia,126.5,1224366851.0,Start,EASTERN AFRICA,483.0
Agegnehu Teshager,ethiopia,126.5,1242182622.0,Start,EASTERN AFRICA,483.0
Almayahu Haile,ethiopia,126.5,1162392075.0,Start,EASTERN AFRICA,483.0
Getachew Assefa,ethiopia,126.5,1238974408.0,Start,EASTERN AFRICA,483.0
Habtamu Ayalew Teshome,ethiopia,126.5,1246420960.0,GA,EASTERN AFRICA,483.0
Lake Ayalew,ethiopia,126.5,1219878989.0,Stub,EASTERN AFRICA,483.0
Saharla Abdulahi Bahdon,ethiopia,126.5,1204248404.0,Stub,EASTERN AFRICA,483.0
Juneidi Basha,ethiopia,126.5,1234533615.0,Start,EASTERN AFRICA,483.0
Binalf Andualem,ethiopia,126.5,1240260904.0,Stub,EASTERN AFRICA,483.0
Mekdes Daba,ethiopia,126.5,1212557754.0,Stub,EASTERN AFRICA,483.0
Darge Sahle Selassie,ethiopia,126.5,1242232622.0,C,EASTERN AFRICA,483.0
Asrat Desta,ethiopia,126.5,1193968561.0,Start,EASTERN AFRICA,483.0
Ergoge Tesfaye,ethiopia,126.5,1237243972.0,Start,EASTERN AFRICA,483.0
Fitsum Assefa,ethiopia,126.5,1240230949.0,Stub,EASTERN AFRICA,483.0
Demelash Gebremichael,ethiopia,126.5,1219872816.0,Start,EASTERN AFRICA,483.0
Alimirah Hanfare,ethiopia,126.5,1250176148.0,GA,EASTERN AFRICA,483.0
Ibrahim Harun,ethiopia,126.5,1131754356.0,Stub,EASTERN AFRICA,483.0
Mawlid Hayir,ethiopia,126.5,1079991048.0,Stub,EASTERN AFRICA,483.0
Adem Ibrahim,ethiopia,126.5,1015964623.0,Stub,EASTERN AFRICA,483.0
Kemal Hashi Mohamoud,ethiopia,126.5,1197960601.0,Start,EASTERN AFRICA,483.0
Kitaw Ejigu,ethiopia,126.5,1246978732.0,C,EASTERN AFRICA,483.0
Lencho Letta,ethiopia,126.5,1234533713.0,Start,EASTERN AFRICA,483.0
Getahun Mekuria,ethiopia,126.5,1209709210.0,Start,EASTERN AFRICA,483.0
Melatework Hailu,ethiopia,126.5,1206836042.0,Stub,EASTERN AFRICA,483.0
Mogus Wolde Mikael,ethiopia,126.5,1193968324.0,Start,EASTERN AFRICA,483.0
Adem Mohammed,ethiopia,126.5,1225860802.0,Stub,EASTERN AFRICA,483.0
Jawar Mohammed,ethiopia,126.5,1234533731.0,C,EASTERN AFRICA,483.0
Belete Molla,ethiopia,126.5,1199380443.0,Start,EASTERN AFRICA,483.0
Mulu Solomon,ethiopia,126.5,1188668236.0,Stub,EASTERN AFRICA,483.0
Su'ad Ahmed Farah,ethiopia,126.5,1145175185.0,Stub,EASTERN AFRICA,483.0
Tadesse Birru,ethiopia,126.5,1247092369.0,C,EASTERN AFRICA,483.0
Frehiwot Tamiru,ethiopia,126.5,1246156753.0,Start,EASTERN AFRICA,483.0
Taye Atskeselassie,ethiopia,126.5,1250104755.0,Stub,EASTERN AFRICA,483.0
Habtamu Tegegne,ethiopia,126.5,1209709278.0,Stub,EASTERN AFRICA,483.0
Tekle Wolde Hawaryat,ethiopia,126.5,1243325381.0,Start,EASTERN AFRICA,483.0
Teklewold Atnafu,ethiopia,126.5,1244410095.0,Start,EASTERN AFRICA,483.0
Temesgen Tiruneh,ethiopia,126.5,1236566558.0,Start,EASTERN AFRICA,483.0
Tsegaye Mamo,ethiopia,126.5,1207573326.0,Stub,EASTERN AFRICA,483.0
Andargachew Tsege,ethiopia,126.5,1192804898.0,C,EASTERN AFRICA,483.0
Yilkal Kefale,ethiopia,126.5,1238897608.0,Stub,EASTERN AFRICA,483.0
Sophia Yilma,ethiopia,126.5,1240741842.0,C,EASTERN AFRICA,483.0
Erik Berg (politician),finland,5.6,1175482820.0,Stub,NORTHERN EUROPE,108.0
Arthur Brofeldt,finland,5.6,1172784623.0,Stub,NORTHERN EUROPE,108.0
Anders Chydenius,finland,5.6,1237345246.0,C,NORTHERN EUROPE,108.0
Selim Ekbom,finland,5.6,1238920235.0,Stub,NORTHERN EUROPE,108.0
Simon Ekpa,finland,5.6,1249750092.0,GA,NORTHERN EUROPE,108.0
Erik Fleming (councilor),finland,5.6,1171255115.0,Stub,NORTHERN EUROPE,108.0
Klaus Fleming,finland,5.6,1242155197.0,Start,NORTHERN EUROPE,108.0
Timo Furuholm,finland,5.6,1244928673.0,C,NORTHERN EUROPE,108.0
Jakob Gadolin,finland,5.6,1194343032.0,Start,NORTHERN EUROPE,108.0
Mikhail Fyodorovich Ganskau,finland,5.6,1159662514.0,Stub,NORTHERN EUROPE,108.0
Carl Axel Gottlund,finland,5.6,1241745255.0,C,NORTHERN EUROPE,108.0
Lars Gabriel von Haartman,finland,5.6,1227056319.0,Start,NORTHERN EUROPE,108.0
Ilkka Hakalehto,finland,5.6,1106130121.0,Stub,NORTHERN EUROPE,108.0
Shawn Huff,finland,5.6,1248783720.0,C,NORTHERN EUROPE,108.0
Max Jakobson,finland,5.6,1164505452.0,Start,NORTHERN EUROPE,108.0
Fritz Arthur Jusélius,finland,5.6,1176811934.0,Stub,NORTHERN EUROPE,108.0
Aleksander von Kothen,finland,5.6,1221166897.0,Stub,NORTHERN EUROPE,108.0
Paul Kraatz,finland,5.6,1244843931.0,Stub,NORTHERN EUROPE,108.0
Antti Kuosmanen,finland,5.6,1245068759.0,Stub,NORTHERN EUROPE,108.0
Carl Fabian Langenskiöld,finland,5.6,1246601762.0,Stub,NORTHERN EUROPE,108.0
Reino Ragnar Lehto,finland,5.6,1246163886.0,Stub,NORTHERN EUROPE,108.0
Keijo Liinamaa,finland,5.6,1224595301.0,Start,NORTHERN EUROPE,108.0
Olavi Mäenpää,finland,5.6,1238920237.0,Start,NORTHERN EUROPE,108.0
Nils Mustelin,finland,5.6,1234849765.0,Start,NORTHERN EUROPE,108.0
Johan Mauritz Nordenstam,finland,5.6,1177200759.0,C,NORTHERN EUROPE,108.0
Jaakko Numminen,finland,5.6,1223402940.0,Stub,NORTHERN EUROPE,108.0
Kirsi Piha,finland,5.6,1011166320.0,Stub,NORTHERN EUROPE,108.0
Toivo Topias Pohjala,finland,5.6,1166608674.0,Stub,NORTHERN EUROPE,108.0
Karl August Ramsay,finland,5.6,1230788776.0,Stub,NORTHERN EUROPE,108.0
Elisabeth Rehn,finland,5.6,1223402708.0,C,NORTHERN EUROPE,108.0
Matti Saarinen,finland,5.6,1169424743.0,Stub,NORTHERN EUROPE,108.0
Georg Magnus Sprengtporten,finland,5.6,1249237629.0,GA,NORTHERN EUROPE,108.0
Jacob Magnus Sprengtporten,finland,5.6,1235736355.0,C,NORTHERN EUROPE,108.0
Aleksander Strandman,finland,5.6,1175875161.0,Stub,NORTHERN EUROPE,108.0
Christoffer Taxell,finland,5.6,1223403006.0,Start,NORTHERN EUROPE,108.0
Heikki Heikinpoika Vaanila,finland,5.6,1250970116.0,Stub,NORTHERN EUROPE,108.0
Jaana Vasama,finland,5.6,1242177029.0,Stub,NORTHERN EUROPE,108.0
Miranda Vuolasranta,finland,5.6,1147171503.0,Start,NORTHERN EUROPE,108.0
Nils Westermarck,finland,5.6,1222041570.0,Start,NORTHERN EUROPE,108.0
Anders Wirenius,finland,5.6,1208137842.0,Stub,NORTHERN EUROPE,108.0
Konni Zilliacus (senior),finland,5.6,1244155264.0,Start,NORTHERN EUROPE,108.0
Pierre Baudis,france,65.9,1242210360.0,Start,WESTERN EUROPE,199.0
Jean-François Bazin,france,65.9,1249283885.0,Start,WESTERN EUROPE,199.0
Soheib Bencheikh,france,65.9,1247574563.0,Start,WESTERN EUROPE,199.0
Georges Berthoin,france,65.9,1242210523.0,Stub,WESTERN EUROPE,199.0
Albert Bourderon,france,65.9,1242210573.0,C,WESTERN EUROPE,199.0
Bureau de La Rivière,france,65.9,1186806947.0,Start,WESTERN EUROPE,199.0
Étienne-Laurent-Pierre Burnel,france,65.9,1242210968.0,Start,WESTERN EUROPE,199.0
Jean Capelle (politician),france,65.9,1242211055.0,Stub,WESTERN EUROPE,199.0
Ignace Caseneuve,france,65.9,1242211094.0,Start,WESTERN EUROPE,199.0
Charles Cassal,france,65.9,1242211126.0,Stub,WESTERN EUROPE,199.0
Eddy Casterman,france,65.9,1242211173.0,Start,WESTERN EUROPE,199.0
Jacques la Caze,france,65.9,1156612646.0,Stub,WESTERN EUROPE,199.0
Jean Charbonnel,france,65.9,1242211337.0,Stub,WESTERN EUROPE,199.0
Jean Auguste de Chastenet de Puységur,france,65.9,1242211402.0,Stub,WESTERN EUROPE,199.0
Pierre-Jean-Baptiste Chaussard,france,65.9,1226291178.0,Start,WESTERN EUROPE,199.0
Henri Philippe de Chauvelin,france,65.9,1242211499.0,Stub,WESTERN EUROPE,199.0
Denis Clavel,france,65.9,1242211544.0,Start,WESTERN EUROPE,199.0
Bruno Clavet,france,65.9,1244708767.0,Stub,WESTERN EUROPE,199.0
Maurice Colrat,france,65.9,1143025717.0,Stub,WESTERN EUROPE,199.0
Jean Cotereau,france,65.9,1204915513.0,Start,WESTERN EUROPE,199.0
Paul Cotte,france,65.9,1185924083.0,Stub,WESTERN EUROPE,199.0
Michel Craplet,france,65.9,1087935075.0,Stub,WESTERN EUROPE,199.0
Jacques Antoine Creuzé-Latouche,france,65.9,1208378471.0,C,WESTERN EUROPE,199.0
Yves de Daruvar,france,65.9,1113513795.0,Stub,WESTERN EUROPE,199.0
Sandra Delannoy,france,65.9,1235911333.0,Stub,WESTERN EUROPE,199.0
Victor Denain,france,65.9,1200165043.0,Start,WESTERN EUROPE,199.0
Louis Grégoire Deschamps Destournelles,france,65.9,1146428534.0,C,WESTERN EUROPE,199.0
Martial Borye Desrenaudes,france,65.9,1067855906.0,Stub,WESTERN EUROPE,199.0
Nicolas du Bosc,france,65.9,1067934529.0,Start,WESTERN EUROPE,199.0
Guillaume du Tillot,france,65.9,1228954562.0,C,WESTERN EUROPE,199.0
Théodore Ducos,france,65.9,1150936922.0,Start,WESTERN EUROPE,199.0
Édouard Dunglas,france,65.9,1235409307.0,C,WESTERN EUROPE,199.0
Jules-François-Paul Fauris de Saint-Vincens,france,65.9,1190836759.0,Start,WESTERN EUROPE,199.0
Jacques Fournier (government official),france,65.9,1118405005.0,Start,WESTERN EUROPE,199.0
Jean Frydman,france,65.9,1244924499.0,Start,WESTERN EUROPE,199.0
Xavier de Fürst,france,65.9,1248011706.0,Stub,WESTERN EUROPE,199.0
Charles Ganilh,france,65.9,1067808226.0,Start,WESTERN EUROPE,199.0
Agénor de Gasparin,france,65.9,1219133343.0,C,WESTERN EUROPE,199.0
Joseph Matthias Gérard de Rayneval,france,65.9,1223968504.0,Start,WESTERN EUROPE,199.0
Charles Le Bègue de Germiny,france,65.9,1226239671.0,C,WESTERN EUROPE,199.0
Roland Giberti,france,65.9,955452341.0,Stub,WESTERN EUROPE,199.0
Brigitte Girardin,france,65.9,1208933505.0,Start,WESTERN EUROPE,199.0
Madeleine de Grandmaison,france,65.9,1245655403.0,Stub,WESTERN EUROPE,199.0
Jean-Henry-Louis Greffulhe,france,65.9,1171320970.0,Stub,WESTERN EUROPE,199.0
Alain Griset,france,65.9,1177914220.0,Start,WESTERN EUROPE,199.0
Odette Grzegrzulka,france,65.9,1104771590.0,Start,WESTERN EUROPE,199.0
Guillaume IV de Melun,france,65.9,1067877319.0,Stub,WESTERN EUROPE,199.0
Joseph-Ignace Guillotin,france,65.9,1236960439.0,C,WESTERN EUROPE,199.0
Joseph Guinard,france,65.9,1226313448.0,Stub,WESTERN EUROPE,199.0
Maurice d'Hartoy,france,65.9,995050241.0,Stub,WESTERN EUROPE,199.0
Guy Hascoët,france,65.9,1211160728.0,Stub,WESTERN EUROPE,199.0
Paul Hay du Chastelet,france,65.9,1234583273.0,Stub,WESTERN EUROPE,199.0
Georges Humann,france,65.9,1082744637.0,GA,WESTERN EUROPE,199.0
Philippe Hurault de Cheverny,france,65.9,1243544132.0,Stub,WESTERN EUROPE,199.0
Jean Louvet (politician),france,65.9,1242210736.0,Stub,WESTERN EUROPE,199.0
Étienne de La Grange,france,65.9,1067940807.0,Stub,WESTERN EUROPE,199.0
Guillaume-Xavier Labbey de Pompières,france,65.9,1123950119.0,GA,WESTERN EUROPE,199.0
Joachim Labrouche,france,65.9,1153276048.0,Stub,WESTERN EUROPE,199.0
Chrétien François de Lamoignon de Basville,france,65.9,1243543068.0,Stub,WESTERN EUROPE,199.0
Antoine-Adrien Lamourette,france,65.9,1245710505.0,Start,WESTERN EUROPE,199.0
Hyacinthe Gaëtan de Lannion,france,65.9,1164055828.0,Stub,WESTERN EUROPE,199.0
Louis Lareng,france,65.9,1172945590.0,Stub,WESTERN EUROPE,199.0
Hippolyte Laroche,france,65.9,1239515352.0,Start,WESTERN EUROPE,199.0
Jean Le Mercier,france,65.9,1242753649.0,Start,WESTERN EUROPE,199.0
Julien Leonardelli,france,65.9,1244346386.0,Stub,WESTERN EUROPE,199.0
Charles Luca,france,65.9,1056918597.0,Stub,WESTERN EUROPE,199.0
Jacques-Antoine Manuel,france,65.9,1214329727.0,Start,WESTERN EUROPE,199.0
Jacques Marquet de Montbreton de Norvins,france,65.9,1226330852.0,Start,WESTERN EUROPE,199.0
Henri Martin (winemaker),france,65.9,1237299772.0,Start,WESTERN EUROPE,199.0
Philippe Massoni,france,65.9,1234574618.0,Stub,WESTERN EUROPE,199.0
Jean Mattéoli,france,65.9,1232840219.0,Start,WESTERN EUROPE,199.0
Charlemagne de Maupas,france,65.9,1058537657.0,C,WESTERN EUROPE,199.0
Jeanne Mélin,france,65.9,1212292139.0,C,WESTERN EUROPE,199.0
Paul Mentré,france,65.9,1195582162.0,Start,WESTERN EUROPE,199.0
Dominique Meyer,france,65.9,1228711565.0,Start,WESTERN EUROPE,199.0
Joseph François Augustin Monneron,france,65.9,1233379299.0,Stub,WESTERN EUROPE,199.0
Gérard Montassier,france,65.9,1224351881.0,Start,WESTERN EUROPE,199.0
Guillaume-Isidore Baron de Montbel,france,65.9,1011997346.0,C,WESTERN EUROPE,199.0
Bernard Morel (economist),france,65.9,1133063202.0,Start,WESTERN EUROPE,199.0
Alex Moscovitch,france,65.9,1189789885.0,Start,WESTERN EUROPE,199.0
Bernard Mourad,france,65.9,1234045540.0,Start,WESTERN EUROPE,199.0
Ilham Moussaïd,france,65.9,1179014867.0,Stub,WESTERN EUROPE,199.0
Albert Ollivier,france,65.9,1242209715.0,Stub,WESTERN EUROPE,199.0
Érik Orsenna,france,65.9,1242209759.0,Start,WESTERN EUROPE,199.0
Joseph Ostermann,france,65.9,1242209654.0,Stub,WESTERN EUROPE,199.0
Louis Pailhas,france,65.9,1153278086.0,Start,WESTERN EUROPE,199.0
Philippe Paolantoni,france,65.9,1204714650.0,Stub,WESTERN EUROPE,199.0
Alexandre Parodi,france,65.9,1240170365.0,GA,WESTERN EUROPE,199.0
Hélène Pelosse,france,65.9,1244217829.0,Start,WESTERN EUROPE,199.0
Gilles Pennelle,france,65.9,1244346827.0,Start,WESTERN EUROPE,199.0
François-Xavier de Peretti,france,65.9,1227759150.0,Stub,WESTERN EUROPE,199.0
Joseph Périer,france,65.9,1182278156.0,GA,WESTERN EUROPE,199.0
Victor Perret,france,65.9,1014506148.0,C,WESTERN EUROPE,199.0
Marc Perrin de Brichambaut,france,65.9,1243149451.0,Start,WESTERN EUROPE,199.0
Marcel Petiot,france,65.9,1238343251.0,C,WESTERN EUROPE,199.0
Henri Peyroux de la Coudrenière,france,65.9,1227330329.0,Start,WESTERN EUROPE,199.0
"Louis Phélypeaux, comte de Saint-Florentin",france,65.9,1174304784.0,Start,WESTERN EUROPE,199.0
"Louis Phélypeaux, Marquis of La Vrillière",france,65.9,1242496790.0,Start,WESTERN EUROPE,199.0
"Louis Phélypeaux, Seigneur of La Vrillière",france,65.9,1217063771.0,Stub,WESTERN EUROPE,199.0
Pierre Ferri-Pisani,france,65.9,1214518208.0,C,WESTERN EUROPE,199.0
Ernest Pinard,france,65.9,1097917556.0,C,WESTERN EUROPE,199.0
Antoine Portail,france,65.9,1034304794.0,Start,WESTERN EUROPE,199.0
Michel Pouzol,france,65.9,1050936152.0,Stub,WESTERN EUROPE,199.0
Rodolphe Prager,france,65.9,1083697354.0,Start,WESTERN EUROPE,199.0
Gabriel Puaux,france,65.9,1242249386.0,Stub,WESTERN EUROPE,199.0
"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin",france,65.9,1237402258.0,Stub,WESTERN EUROPE,199.0
Jean-Marie Rausch,france,65.9,1240169046.0,Stub,WESTERN EUROPE,199.0
Marie Roch Louis Reybaud,france,65.9,1242211689.0,Start,WESTERN EUROPE,199.0
René Ribière,france,65.9,1226476376.0,Stub,WESTERN EUROPE,199.0
Antoine Richard du Cantal,france,65.9,1223238225.0,C,WESTERN EUROPE,199.0
Marthe Richard,france,65.9,1246003128.0,GA,WESTERN EUROPE,199.0
Joseph Romain-Desfossés,france,65.9,1144306675.0,Start,WESTERN EUROPE,199.0
Claude Taleb,france,65.9,1190063231.0,Stub,WESTERN EUROPE,199.0
François-Alexandre Tardiveau,france,65.9,1186831209.0,Stub,WESTERN EUROPE,199.0
Jean Tavernier,france,65.9,1238919580.0,Stub,WESTERN EUROPE,199.0
François Auguste de Thou,france,65.9,1138918376.0,Stub,WESTERN EUROPE,199.0
Charles de Varigny,france,65.9,1242210186.0,C,WESTERN EUROPE,199.0
Gaston Vidal,france,65.9,1242210222.0,Stub,WESTERN EUROPE,199.0
Jean-Paul-Alban Villeneuve-Barcement,france,65.9,1242210246.0,Stub,WESTERN EUROPE,199.0
Mathurin Anghiley,gabon,2.4,1177650175.0,Stub,MIDDLE AFRICA,202.0
Anguilè Ré-Dowé,gabon,2.4,1242381206.0,Start,MIDDLE AFRICA,202.0
Jean-Hilaire Aubame,gabon,2.4,1239996953.0,GA,MIDDLE AFRICA,202.0
Ida Reteno Assonouet,gabon,2.4,1152970577.0,Stub,MIDDLE AFRICA,202.0
Lee White (conservationist),gabon,2.4,1186832805.0,Stub,MIDDLE AFRICA,202.0
Amie Bojang-Sissoho,gambia,2.8,1237362851.0,Start,WESTERN AFRICA,442.0
Abdoulie Bojang,gambia,2.8,1233734473.0,Stub,WESTERN AFRICA,442.0
Buba Samura,gambia,2.8,1244830184.0,Stub,WESTERN AFRICA,442.0
Mai Fatty,gambia,2.8,1151066074.0,Stub,WESTERN AFRICA,442.0
Modou Bamba Gaye,gambia,2.8,1151065994.0,Stub,WESTERN AFRICA,442.0
Amadou Scattred Janneh,gambia,2.8,1214288012.0,C,WESTERN AFRICA,442.0
Fabakary Jatta,gambia,2.8,1248653384.0,Start,WESTERN AFRICA,442.0
Dawda Jawara,gambia,2.8,1248194414.0,C,WESTERN AFRICA,442.0
Joseph Henry Joof,gambia,2.8,1243508400.0,Stub,WESTERN AFRICA,442.0
Ajaaratou Satang Jow,gambia,2.8,1175733791.0,Stub,WESTERN AFRICA,442.0
Kunda Kamara,gambia,2.8,1244830178.0,Stub,WESTERN AFRICA,442.0
Fatou Sanyang Kinteh,gambia,2.8,1247250306.0,Start,WESTERN AFRICA,442.0
Muhammed Magassy,gambia,2.8,1151065996.0,Start,WESTERN AFRICA,442.0
Alieu Badara Njie,gambia,2.8,1249462265.0,Start,WESTERN AFRICA,442.0
Momodou Sabally,gambia,2.8,1243625627.0,Start,WESTERN AFRICA,442.0
Lamin Saine,gambia,2.8,1137915624.0,Start,WESTERN AFRICA,442.0
Pap Cheyassin Secka,gambia,2.8,1247083871.0,C,WESTERN AFRICA,442.0
Alieu Badara Saja Taal,gambia,2.8,1247050844.0,Stub,WESTERN AFRICA,442.0
Werner E. Ablaß,germany,84.9,1242018201.0,Start,WESTERN EUROPE,199.0
Shqiprim Arifi,germany,84.9,1245996635.0,Start,WESTERN EUROPE,199.0
Lena Arnoldt,germany,84.9,1228301192.0,Start,WESTERN EUROPE,199.0
Rudolf Bahro,germany,84.9,1246514462.0,C,WESTERN EUROPE,199.0
Otto Ballerstedt,germany,84.9,1189113633.0,C,WESTERN EUROPE,199.0
Bruno Baum,germany,84.9,1245092447.0,Start,WESTERN EUROPE,199.0
Karl Theodor Bayrhoffer,germany,84.9,1137678089.0,C,WESTERN EUROPE,199.0
Otto Beck,germany,84.9,1226154964.0,Start,WESTERN EUROPE,199.0
Gerhard Besier,germany,84.9,1248500772.0,C,WESTERN EUROPE,199.0
Georg von Blumenthal,germany,84.9,1243051498.0,C,WESTERN EUROPE,199.0
Johann Christian von Boyneburg,germany,84.9,1249921858.0,Stub,WESTERN EUROPE,199.0
Torben Braga,germany,84.9,1248547868.0,Start,WESTERN EUROPE,199.0
Ignatz Bubis,germany,84.9,1191575496.0,C,WESTERN EUROPE,199.0
Wolf-Michael Catenhusen,germany,84.9,1239972537.0,Start,WESTERN EUROPE,199.0
John Ehret,germany,84.9,1237258272.0,Start,WESTERN EUROPE,199.0
Dieter Engels,germany,84.9,1165387534.0,Stub,WESTERN EUROPE,199.0
Christian Wilhelm Karl Ewald,germany,84.9,1226174343.0,Stub,WESTERN EUROPE,199.0
Christian August von Eyben,germany,84.9,1150862730.0,Start,WESTERN EUROPE,199.0
Georg Fein,germany,84.9,1222221753.0,Start,WESTERN EUROPE,199.0
Heinrich Fleißner,germany,84.9,1069865479.0,Start,WESTERN EUROPE,199.0
Winfried Fockenberg,germany,84.9,1225418442.0,Stub,WESTERN EUROPE,199.0
Friedrich Johannes Frommann,germany,84.9,1093387022.0,Start,WESTERN EUROPE,199.0
Paul Fugger von Kirchberg und Weißenhorn,germany,84.9,1251055361.0,Stub,WESTERN EUROPE,199.0
Günter Gaus,germany,84.9,1246337794.0,GA,WESTERN EUROPE,199.0
Friedrich von Gentz,germany,84.9,1248790750.0,C,WESTERN EUROPE,199.0
Carl Heinrich Wilhelm Hagen,germany,84.9,1226188291.0,Stub,WESTERN EUROPE,199.0
Gert Haller,germany,84.9,1068252041.0,Stub,WESTERN EUROPE,199.0
Ludwig Hassenpflug,germany,84.9,1226116184.0,C,WESTERN EUROPE,199.0
Hermann Heller (legal scholar),germany,84.9,1244979496.0,C,WESTERN EUROPE,199.0
Jakob Heller,germany,84.9,1154908966.0,Stub,WESTERN EUROPE,199.0
Ernst Henrici,germany,84.9,1239894377.0,B,WESTERN EUROPE,199.0
Rudolf Hilf,germany,84.9,1065378015.0,Start,WESTERN EUROPE,199.0
Joseph Hillebrand,germany,84.9,1220777049.0,Start,WESTERN EUROPE,199.0
Franka Hitzing,germany,84.9,1228300948.0,Start,WESTERN EUROPE,199.0
Herwart von Hohenburg,germany,84.9,1247120291.0,Start,WESTERN EUROPE,199.0
"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",germany,84.9,1244334799.0,Start,WESTERN EUROPE,199.0
Friedrich von Holstein,germany,84.9,1234065530.0,C,WESTERN EUROPE,199.0
Martin Horn (politician),germany,84.9,1143929714.0,Start,WESTERN EUROPE,199.0
Christoph Ernst von Houwald,germany,84.9,1241312980.0,Start,WESTERN EUROPE,199.0
