title,page_id,lastrevid,talkid,length,url,watched,watchers
Francesco Saverio Salfi,31744568,1212517656,35802555,7987.0,https://en.wikipedia.org/wiki/Francesco_Saverio_Salfi,,
Aurelio Saliceti,24999413,1225180530,25880280,1452.0,https://en.wikipedia.org/wiki/Aurelio_Saliceti,,
Coluccio Salutati,50849,1208072184,7066340,9076.0,https://en.wikipedia.org/wiki/Coluccio_Salutati,,36.0
Riccardo Sarfatti,25733646,1249136575,25733920,3622.0,https://en.wikipedia.org/wiki/Riccardo_Sarfatti,,
Pandolfo Savelli,27884847,1185924627,30683391,824.0,https://en.wikipedia.org/wiki/Pandolfo_Savelli,,
Bartolomeo Scala,11781867,1226044880,13548947,2358.0,https://en.wikipedia.org/wiki/Bartolomeo_Scala,,
Salvatore Senese,61064694,1211668442,61064699,901.0,https://en.wikipedia.org/wiki/Salvatore_Senese,,
Piero Soderini,976736,1241554138,10504973,6291.0,https://en.wikipedia.org/wiki/Piero_Soderini,,
Giorgio Sonnino,3249388,1114835603,10973838,735.0,https://en.wikipedia.org/wiki/Giorgio_Sonnino,,
Domenico Spanò Bolani,56542583,1204370985,56775746,1884.0,https://en.wikipedia.org/wiki/Domenico_Span%C3%B2_Bolani,,
Nicola Squitti,16715357,1241078027,20603376,2534.0,https://en.wikipedia.org/wiki/Nicola_Squitti,,
Francesco Saverio Starrabba Barbera,74569595,1182568902,74577566,3468.0,https://en.wikipedia.org/wiki/Francesco_Saverio_Starrabba_Barbera,,
Dieter Steger,77121605,1230317226,77123960,3215.0,https://en.wikipedia.org/wiki/Dieter_Steger,,
Filippo Strozzi the Elder,7854060,1178520734,10484340,2916.0,https://en.wikipedia.org/wiki/Filippo_Strozzi_the_Elder,,
Alberto Tarchiani,52064339,1238108211,52357623,3855.0,https://en.wikipedia.org/wiki/Alberto_Tarchiani,,
Rinaldo Taverna,72578018,1231095587,72587058,1504.0,https://en.wikipedia.org/wiki/Rinaldo_Taverna,,
Carlo Tivaroni,67067134,1187024057,67068186,3050.0,https://en.wikipedia.org/wiki/Carlo_Tivaroni,,
Massimo Tononi,40170989,1147948912,40172844,8331.0,https://en.wikipedia.org/wiki/Massimo_Tononi,,
Tosca Bucarelli Martini,73149386,1240581723,73329777,7863.0,https://en.wikipedia.org/wiki/Tosca_Bucarelli_Martini,,
Lanfranco Turci,67028263,1122151779,67028274,1176.0,https://en.wikipedia.org/wiki/Lanfranco_Turci,,
Giuseppe Vatinno,45067075,1230870596,45067276,4573.0,https://en.wikipedia.org/wiki/Giuseppe_Vatinno,,
Francesco I Ventimiglia,70134738,1148195617,70136897,2800.0,https://en.wikipedia.org/wiki/Francesco_I_Ventimiglia,,
Pasquale Villari,479218,1245488491,7112538,4758.0,https://en.wikipedia.org/wiki/Pasquale_Villari,,
Ingo della Volta,65867313,1249845428,65872111,3372.0,https://en.wikipedia.org/wiki/Ingo_della_Volta,,
Giacomo Vuxani,59159795,1236574917,59321335,4017.0,https://en.wikipedia.org/wiki/Giacomo_Vuxani,,
William of Capparone,5099175,1243032688,5099191,1928.0,https://en.wikipedia.org/wiki/William_of_Capparone,,
Michele Zanche,75255406,1218766336,None,9634.0,https://en.wikipedia.org/wiki/Michele_Zanche,,
Riccardo Zanella,2528954,1222692144,12960824,4880.0,https://en.wikipedia.org/wiki/Riccardo_Zanella,,
Angelo Ziccardi,59628474,1211668279,59628483,658.0,https://en.wikipedia.org/wiki/Angelo_Ziccardi,,
Leopoldo Zunini,2223952,1108571793,7100326,1534.0,https://en.wikipedia.org/wiki/Leopoldo_Zunini,,
Étienne Djaument,31865469,1177650338,35904585,949.0,https://en.wikipedia.org/wiki/%C3%89tienne_Djaument,,
Loubo Augustin Djessou,32046252,1233127381,35742393,786.0,https://en.wikipedia.org/wiki/Loubo_Augustin_Djessou,,
Laurent Dona Fologo,66647480,1128478844,66648355,4318.0,https://en.wikipedia.org/wiki/Laurent_Dona_Fologo,,
Michel Gueu,64364567,1219746004,64663257,13971.0,https://en.wikipedia.org/wiki/Michel_Gueu,,
Rachel Keke,71074807,1242252505,71075029,12734.0,https://en.wikipedia.org/wiki/Rachel_Keke,,
Marcel Zadi Kessy,65590388,1171961445,65590611,5415.0,https://en.wikipedia.org/wiki/Marcel_Zadi_Kessy,,
Marie Koré,72544510,1230836674,72544565,5307.0,https://en.wikipedia.org/wiki/Marie_Kor%C3%A9,,
Jeanne Adjoua Peuhmond,77242473,1241442519,77243679,1188.0,https://en.wikipedia.org/wiki/Jeanne_Adjoua_Peuhmond,,
Anne-Marie Essy Raggi,76722593,1225716737,76738856,5517.0,https://en.wikipedia.org/wiki/Anne-Marie_Essy_Raggi,,
Sékou Sanogo,31847993,1229953035,35806103,1387.0,https://en.wikipedia.org/wiki/S%C3%A9kou_Sanogo,,
Toshiyuki Adachi,68493700,1179324035,68493978,2257.0,https://en.wikipedia.org/wiki/Toshiyuki_Adachi,,
Akimasa Suzuki,74135001,1216495854,74176851,5019.0,https://en.wikipedia.org/wiki/Akimasa_Suzuki,,
Masatoshi Akimoto,54296803,1245809164,54349748,4421.0,https://en.wikipedia.org/wiki/Masatoshi_Akimoto,,
Kōzō Akino,68494058,1189142290,68494064,2777.0,https://en.wikipedia.org/wiki/K%C5%8Dz%C5%8D_Akino,,
Masayuki Aoyama,55685378,1099244351,55734004,2754.0,https://en.wikipedia.org/wiki/Masayuki_Aoyama,,
Chiharu Araki,68903028,1173106315,68904076,1144.0,https://en.wikipedia.org/wiki/Chiharu_Araki,,
Asako Okai,74858338,1250373190,74858507,7292.0,https://en.wikipedia.org/wiki/Asako_Okai,,
Atsushi Suzuki,75505548,1250934472,75554874,4504.0,https://en.wikipedia.org/wiki/Atsushi_Suzuki,,
Bak Jungyang,36423077,1215565447,36423303,24938.0,https://en.wikipedia.org/wiki/Bak_Jungyang,,
Usaburō Chisaki III,48844135,1231674799,48844154,744.0,https://en.wikipedia.org/wiki/Usabur%C5%8D_Chisaki_III,,
Date Munenari,12335022,1220407888,12586524,7014.0,https://en.wikipedia.org/wiki/Date_Munenari,,
Naohiro Dōgakinai,48796203,999738906,48796207,1056.0,https://en.wikipedia.org/wiki/Naohiro_D%C5%8Dgakinai,,
Fujiwara no Yoshikado,32665516,1153221879,36418616,3843.0,https://en.wikipedia.org/wiki/Fujiwara_no_Yoshikado,,
Genrō,602565,1248214030,6923719,4349.0,https://en.wikipedia.org/wiki/Genr%C5%8D,,39.0
Hajime Seki,52487663,1221342540,64108486,2904.0,https://en.wikipedia.org/wiki/Hajime_Seki,,
Masakazu Hamachi,54278719,1188409346,54293567,1213.0,https://en.wikipedia.org/wiki/Masakazu_Hamachi,,
Satoshi Hamada,62599654,1234652966,62607212,4034.0,https://en.wikipedia.org/wiki/Satoshi_Hamada,,
Daijiro Hashimoto,53933351,1181162825,54002242,2909.0,https://en.wikipedia.org/wiki/Daijiro_Hashimoto,,
Hayami Seiji,62354754,1223401371,62354775,2153.0,https://en.wikipedia.org/wiki/Hayami_Seiji,,
Takanori Hayashi,71697608,1188379975,71697611,2333.0,https://en.wikipedia.org/wiki/Takanori_Hayashi,,
Jon Heese,75645906,1224247296,75647186,2315.0,https://en.wikipedia.org/wiki/Jon_Heese,,
Hideyuki Yokoyama,75232668,1248031733,75450500,3137.0,https://en.wikipedia.org/wiki/Hideyuki_Yokoyama,,
Makoto Hirayama,3291339,1195002566,49224684,5525.0,https://en.wikipedia.org/wiki/Makoto_Hirayama,,
Hisato Ichimada,32824911,1243516307,35808150,7496.0,https://en.wikipedia.org/wiki/Hisato_Ichimada,,
Ichita Kobashi,75529086,1189303646,78056906,4953.0,https://en.wikipedia.org/wiki/Ichita_Kobashi,,
Seiichi Ikehata,48824023,1183432859,48824025,995.0,https://en.wikipedia.org/wiki/Seiichi_Ikehata,,
Keiichi Inamine,51252424,1227854320,51282370,2145.0,https://en.wikipedia.org/wiki/Keiichi_Inamine,,
Toshio Irie (civil servant),39473244,1239770151,39473272,2546.0,https://en.wikipedia.org/wiki/Toshio_Irie_(civil_servant),,
Shinji Ishimaru,77269406,1246380723,77279426,12604.0,https://en.wikipedia.org/wiki/Shinji_Ishimaru,,
Kiyoharu Ishiwata,41847594,1238651325,41865570,847.0,https://en.wikipedia.org/wiki/Kiyoharu_Ishiwata,,
Iwakura Tomomi,315826,1230191168,1489131,25108.0,https://en.wikipedia.org/wiki/Iwakura_Tomomi,,
Kabayama Aisuke,39325610,1171238568,39432977,2753.0,https://en.wikipedia.org/wiki/Kabayama_Aisuke,,
Kamata Eikichi,62347016,1138726038,62347026,6766.0,https://en.wikipedia.org/wiki/Kamata_Eikichi,,
Sohei Kamiya,74056407,1250934114,74059754,20219.0,https://en.wikipedia.org/wiki/Sohei_Kamiya,,
Katsutoshi Kaneda,53084650,1227857563,53209816,1744.0,https://en.wikipedia.org/wiki/Katsutoshi_Kaneda,,
Makoto Katamine,75019030,1195321944,None,2534.0,https://en.wikipedia.org/wiki/Makoto_Katamine,,
Katsu Kaishū,315852,1235728685,3545507,11287.0,https://en.wikipedia.org/wiki/Katsu_Kaish%C5%AB,,
Kido Takayoshi,192552,1226189780,6989821,20547.0,https://en.wikipedia.org/wiki/Kido_Takayoshi,,36.0
Kim Gap-sun,39781894,1251047486,46277456,3110.0,https://en.wikipedia.org/wiki/Kim_Gap-sun,,
Kōki Kobayashi,68299258,1186829134,68300144,1451.0,https://en.wikipedia.org/wiki/K%C5%8Dki_Kobayashi,,
Komatsu Kiyokado,18654001,1063039451,18654005,3693.0,https://en.wikipedia.org/wiki/Komatsu_Kiyokado,,
Oguri Kozukenosuke,44021530,1249804085,44028167,8284.0,https://en.wikipedia.org/wiki/Oguri_Kozukenosuke,,
Kimiko Kurihara,69259379,1189081014,69259382,1730.0,https://en.wikipedia.org/wiki/Kimiko_Kurihara,,
Shinichiro Kurimoto,24910412,1243242066,37433635,3142.0,https://en.wikipedia.org/wiki/Shinichiro_Kurimoto,,
Yukio Kurita,76974421,1238420392,76974426,2527.0,https://en.wikipedia.org/wiki/Yukio_Kurita,,
Hiroshi Kuwashima,69555022,1239571480,69555024,1918.0,https://en.wikipedia.org/wiki/Hiroshi_Kuwashima,,
Lecca (singer),23747389,1227861844,28181731,3686.0,https://en.wikipedia.org/wiki/Lecca_(singer),,
Kingo Machimura,48796059,1227862133,48796073,4135.0,https://en.wikipedia.org/wiki/Kingo_Machimura,,
Maeda Gen'i,3584200,1191535758,7342638,3806.0,https://en.wikipedia.org/wiki/Maeda_Gen%27i,,
Hiroshi Maruyama,29346712,1143966734,29350907,1045.0,https://en.wikipedia.org/wiki/Hiroshi_Maruyama,,
Hodaka Maruyama,59668966,1234250340,59676616,4753.0,https://en.wikipedia.org/wiki/Hodaka_Maruyama,,
Tatsuya Maruyama,65517628,1243580205,65517642,2173.0,https://en.wikipedia.org/wiki/Tatsuya_Maruyama,,
Toshio Masuda (politician),70412965,1237035675,70413832,6614.0,https://en.wikipedia.org/wiki/Toshio_Masuda_(politician),,
Matsudaira Norikata,19986301,981793614,19986323,5882.0,https://en.wikipedia.org/wiki/Matsudaira_Norikata,,
Matsudaira Tarō,3932281,1106377935,7104109,2834.0,https://en.wikipedia.org/wiki/Matsudaira_Tar%C5%8D,,
Matsudaira Yoshinaga,12334567,1249013378,14075312,13770.0,https://en.wikipedia.org/wiki/Matsudaira_Yoshinaga,,
Matsuoka Toshizō,71990733,1142626021,71994757,6544.0,https://en.wikipedia.org/wiki/Matsuoka_Toshiz%C5%8D,,
Meiji oligarchy,2998759,1215386129,6499049,7442.0,https://en.wikipedia.org/wiki/Meiji_oligarchy,,31.0
Eikichi Minato,37282382,1227864216,43116568,2293.0,https://en.wikipedia.org/wiki/Eikichi_Minato,,
Mishima Michitsune,9000371,1159659441,10671978,5300.0,https://en.wikipedia.org/wiki/Mishima_Michitsune,,
Shinji Morimoto,68415965,1037558241,68415974,1936.0,https://en.wikipedia.org/wiki/Shinji_Morimoto,,
Morito Tatsuo,65813107,1236600657,65813140,5424.0,https://en.wikipedia.org/wiki/Morito_Tatsuo,,
Muto Sanji,75424981,1206126912,75428261,12703.0,https://en.wikipedia.org/wiki/Muto_Sanji,,
Gen Nakagawa,54546134,1162268649,54587082,1427.0,https://en.wikipedia.org/wiki/Gen_Nakagawa,,
Masakazu Nakai,24338045,1242119893,24361285,3996.0,https://en.wikipedia.org/wiki/Masakazu_Nakai,,
Hiroyuki Nakamura,67835307,1132490848,67835477,1087.0,https://en.wikipedia.org/wiki/Hiroyuki_Nakamura,,
Kenji Nakanishi,50694901,1237518728,50744852,6040.0,https://en.wikipedia.org/wiki/Kenji_Nakanishi,,
Nezu Kaichirō,50552199,1228052108,50552701,3695.0,https://en.wikipedia.org/wiki/Nezu_Kaichir%C5%8D,,
Junji Nishime,51252304,1245711085,52384721,2457.0,https://en.wikipedia.org/wiki/Junji_Nishime,,
Nitobe Inazō,1437543,1249406733,6267757,23535.0,https://en.wikipedia.org/wiki/Nitobe_Inaz%C5%8D,,52.0
Atsushi Nonaka,70421295,1197601212,70472483,7645.0,https://en.wikipedia.org/wiki/Atsushi_Nonaka,,
Taketora Ogata,34736913,1248398621,34843440,6016.0,https://en.wikipedia.org/wiki/Taketora_Ogata,,
Oka Takazumi,76563007,1250627509,76807595,1904.0,https://en.wikipedia.org/wiki/Oka_Takazumi,,
Haruo Okada,48832615,1176928858,48832622,1046.0,https://en.wikipedia.org/wiki/Haruo_Okada,,
Ono no Imoko,2006986,1218826011,25205397,4637.0,https://en.wikipedia.org/wiki/Ono_no_Imoko,,
Ono no Minemori,55881479,1181368266,64246118,5334.0,https://en.wikipedia.org/wiki/Ono_no_Minemori,,
Otokita Shun,75625047,1221346332,75655984,4114.0,https://en.wikipedia.org/wiki/Otokita_Shun,,
Ikuo Oyama,41719602,1156481467,41754112,5219.0,https://en.wikipedia.org/wiki/Ikuo_Oyama,,
Tatsuo Ozawa,40826160,1249907119,40947063,4648.0,https://en.wikipedia.org/wiki/Tatsuo_Ozawa,,
Shigeru Sahashi,44224062,1116237993,44224067,6537.0,https://en.wikipedia.org/wiki/Shigeru_Sahashi,,
Saigō Takamori,316443,1249084904,366628,18080.0,https://en.wikipedia.org/wiki/Saig%C5%8D_Takamori,,170.0
Rie Saito,65829631,1210726445,65829634,4267.0,https://en.wikipedia.org/wiki/Rie_Saito,,
Hiroichi Sakai,69403614,1239552112,69403744,2113.0,https://en.wikipedia.org/wiki/Hiroichi_Sakai,,
Kazutoshi Sasayama,49964212,1167712836,52382222,1979.0,https://en.wikipedia.org/wiki/Kazutoshi_Sasayama,,
Masataro Sawayanagi,45651123,1064572815,48339477,3312.0,https://en.wikipedia.org/wiki/Masataro_Sawayanagi,,
Junichi Seki,77125364,1228548554,77125369,2378.0,https://en.wikipedia.org/wiki/Junichi_Seki,,
Soko Shimabuku,72474595,1167712847,72474598,1990.0,https://en.wikipedia.org/wiki/Soko_Shimabuku,,
Kōichi Shiota,65517128,1236671242,65517132,2891.0,https://en.wikipedia.org/wiki/K%C5%8Dichi_Shiota,,
Tetchō Suehiro,61524400,1220747294,61524403,3847.0,https://en.wikipedia.org/wiki/Tetch%C5%8D_Suehiro,,
Sugawara no Michizane,1606407,1247397122,8169865,21543.0,https://en.wikipedia.org/wiki/Sugawara_no_Michizane,,40.0
Sugawara no Kiyotomo,5771181,1184827171,6677165,5856.0,https://en.wikipedia.org/wiki/Sugawara_no_Kiyotomo,,
Sugawara no Koreyoshi,42421025,1184827176,42421033,5350.0,https://en.wikipedia.org/wiki/Sugawara_no_Koreyoshi,,
Shinnen Tagaya,61542833,1240622803,64154124,1595.0,https://en.wikipedia.org/wiki/Shinnen_Tagaya,,
Sōichirō Takashima,50731715,1239334619,50745467,5379.0,https://en.wikipedia.org/wiki/S%C5%8Dichir%C5%8D_Takashima,,
Yoshikatsu Takeiri,67691746,1238140273,67697088,11057.0,https://en.wikipedia.org/wiki/Yoshikatsu_Takeiri,,
Shigeyo Takeuchi,62472759,1247259823,62472769,4144.0,https://en.wikipedia.org/wiki/Shigeyo_Takeuchi,,
Nobuhiro Tanabe,35958887,1160011684,35958898,2106.0,https://en.wikipedia.org/wiki/Nobuhiro_Tanabe,,
Tanaka Tatsuo,73514985,1196161005,73516240,3555.0,https://en.wikipedia.org/wiki/Tanaka_Tatsuo,,
Tsunetoshi Tanaka,41884327,1020304143,41984241,620.0,https://en.wikipedia.org/wiki/Tsunetoshi_Tanaka,,
Tatsuo Takahashi,48823978,1173611573,48823982,850.0,https://en.wikipedia.org/wiki/Tatsuo_Takahashi,,
Tokudaiji Sanetsune,7004392,1245475975,7004400,4138.0,https://en.wikipedia.org/wiki/Tokudaiji_Sanetsune,,
Yoshihiro Tokugawa,9317505,1166332404,10635474,976.0,https://en.wikipedia.org/wiki/Yoshihiro_Tokugawa,,
Torii Tadafumi,9281555,1242468034,10603952,1724.0,https://en.wikipedia.org/wiki/Torii_Tadafumi,,
Toshibumi Tanaka,48795967,1227422669,48795975,1423.0,https://en.wikipedia.org/wiki/Toshibumi_Tanaka,,
Tōyama Mitsuru,2828611,1245568583,6403599,6385.0,https://en.wikipedia.org/wiki/T%C5%8Dyama_Mitsuru,,
Sayuri Uenishi,62291628,1235907071,62291640,4505.0,https://en.wikipedia.org/wiki/Sayuri_Uenishi,,
Kōzō Watanabe (Liberal Democratic Party politician),40292774,1157448528,40292787,1483.0,https://en.wikipedia.org/wiki/K%C5%8Dz%C5%8D_Watanabe_(Liberal_Democratic_Party_politician),,
Tadao Watanabe,16587891,1242191080,47533137,2915.0,https://en.wikipedia.org/wiki/Tadao_Watanabe,,
Gōsei Yamamoto,70239771,1185259988,70241410,3658.0,https://en.wikipedia.org/wiki/G%C5%8Dsei_Yamamoto,,
Yamao Yōzō,6325093,1219291331,7741616,6232.0,https://en.wikipedia.org/wiki/Yamao_Y%C5%8Dz%C5%8D,,
Katsumi Yamauchi,39561266,1052003178,41480063,761.0,https://en.wikipedia.org/wiki/Katsumi_Yamauchi,,
Tsutomu Yamazaki (politician),69391293,1186586190,69391441,2643.0,https://en.wikipedia.org/wiki/Tsutomu_Yamazaki_(politician),,
Setsuo Yokomichi,48842920,1250886950,48842925,683.0,https://en.wikipedia.org/wiki/Setsuo_Yokomichi,,
Yoshida Shōin,317131,1242366378,7893835,14322.0,https://en.wikipedia.org/wiki/Yoshida_Sh%C5%8Din,,35.0
Hirofumi Yoshimura,48950312,1239550672,49009568,11124.0,https://en.wikipedia.org/wiki/Hirofumi_Yoshimura,,
Yoshitoki Sugitani,71791830,1224853051,71791997,4341.0,https://en.wikipedia.org/wiki/Yoshitoki_Sugitani,,
Yuasa Kurahei,72267535,1221346251,72951293,7767.0,https://en.wikipedia.org/wiki/Yuasa_Kurahei,,
Abu Sayyaf (Jordan),46729352,1250272342,54649675,2923.0,https://en.wikipedia.org/wiki/Abu_Sayyaf_(Jordan),,
Raed Abu Soud,30813202,1245816512,30822834,6676.0,https://en.wikipedia.org/wiki/Raed_Abu_Soud,,
Musa Habes Almaaytah,65302132,1245828982,67218466,19130.0,https://en.wikipedia.org/wiki/Musa_Habes_Almaaytah,,
Abdul-Latif Arabiyat,60633437,1185116520,60633440,1316.0,https://en.wikipedia.org/wiki/Abdul-Latif_Arabiyat,,
Hayel Daoud,64653684,1231356478,64792284,997.0,https://en.wikipedia.org/wiki/Hayel_Daoud,,
Mohammad Daoudiyeh,65667237,1244648017,65667254,2318.0,https://en.wikipedia.org/wiki/Mohammad_Daoudiyeh,,
Haditha Al-Khraisha,50554677,1218714079,51024744,24956.0,https://en.wikipedia.org/wiki/Haditha_Al-Khraisha,,
Jumah Hammad,66961009,1247415858,67228949,9390.0,https://en.wikipedia.org/wiki/Jumah_Hammad,,
Ahmad Hanandeh,71557309,1244983632,71746250,4139.0,https://en.wikipedia.org/wiki/Ahmad_Hanandeh,,
Mahmoud Hanandeh,67709674,1245164378,73181211,1777.0,https://en.wikipedia.org/wiki/Mahmoud_Hanandeh,,
Hani Khasawneh,76199404,1248954916,76913875,4117.0,https://en.wikipedia.org/wiki/Hani_Khasawneh,,
Fakhri Kawar,44892377,1250249725,47356854,5158.0,https://en.wikipedia.org/wiki/Fakhri_Kawar,,
Khaled Kalaldeh,75291837,1246010239,75328513,4813.0,https://en.wikipedia.org/wiki/Khaled_Kalaldeh,,
Saleh Ali Al-Kharabsheh,72978055,1244979778,72984443,5011.0,https://en.wikipedia.org/wiki/Saleh_Ali_Al-Kharabsheh,,
Hisham Khatib,74641090,1245814781,74653915,11771.0,https://en.wikipedia.org/wiki/Hisham_Khatib,,
Haditha Jamal Haditha Al-Khreisha,75562035,1248954943,75655830,2664.0,https://en.wikipedia.org/wiki/Haditha_Jamal_Haditha_Al-Khreisha,,
Rashed Al-Khuzai,23837566,1240947752,23845765,29071.0,https://en.wikipedia.org/wiki/Rashed_Al-Khuzai,,
Yahya Kisbi,71404355,1244654673,71440274,3638.0,https://en.wikipedia.org/wiki/Yahya_Kisbi,,
Kamel Mahadin,38503226,1244988990,38510803,8479.0,https://en.wikipedia.org/wiki/Kamel_Mahadin,,
Azmi Mahafzah,72528978,1247004269,72530609,3284.0,https://en.wikipedia.org/wiki/Azmi_Mahafzah,,
Ahmad Masa'deh,42050670,1244820946,42058969,2441.0,https://en.wikipedia.org/wiki/Ahmad_Masa%27deh,,
Muhannad Al Mubaidin,75387193,1244980218,75402899,4900.0,https://en.wikipedia.org/wiki/Muhannad_Al_Mubaidin,,
Samir Murad,40398371,1244821309,41034610,5168.0,https://en.wikipedia.org/wiki/Samir_Murad,,
Nancy Namrouqa,72508301,1246344358,72508518,2529.0,https://en.wikipedia.org/wiki/Nancy_Namrouqa,,
Salameh Neimat,75292141,1244980528,75328511,4573.0,https://en.wikipedia.org/wiki/Salameh_Neimat,,
Mohammad Qudah,75351560,1245826892,76100220,1877.0,https://en.wikipedia.org/wiki/Mohammad_Qudah,,
Nadia al Rawabdeh,75394259,1244691414,75394316,3925.0,https://en.wikipedia.org/wiki/Nadia_al_Rawabdeh,,
Kholoud Saqqaf,72549376,1244658832,72550543,2213.0,https://en.wikipedia.org/wiki/Kholoud_Saqqaf,,
Kamal Al-Shair,73624820,1243142013,73624911,5798.0,https://en.wikipedia.org/wiki/Kamal_Al-Shair,,
Sharaf bin Rajeh,71442305,1247714127,71442788,5647.0,https://en.wikipedia.org/wiki/Sharaf_bin_Rajeh,,
Faisal Shboul,72267247,1245991710,72267757,3811.0,https://en.wikipedia.org/wiki/Faisal_Shboul,,
Muhammad Suheimat,28295234,1211054837,29177858,2651.0,https://en.wikipedia.org/wiki/Muhammad_Suheimat,,
Wesam Al Tahtamouni,75387263,1247633212,75402894,3055.0,https://en.wikipedia.org/wiki/Wesam_Al_Tahtamouni,,
Alia Abu Tayeh,62499675,1244981732,62499693,4436.0,https://en.wikipedia.org/wiki/Alia_Abu_Tayeh,,
Zeina Toukan,72487389,1244657766,72487443,3145.0,https://en.wikipedia.org/wiki/Zeina_Toukan,,
Mohammed Awad al-Zayyud,58165570,1113279955,58169126,2125.0,https://en.wikipedia.org/wiki/Mohammed_Awad_al-Zayyud,,
Dauren Abaev,63666856,1250603494,63678149,11012.0,https://en.wikipedia.org/wiki/Dauren_Abaev,,
Baurzhan Abdishev,48833043,1234098485,48939109,4924.0,https://en.wikipedia.org/wiki/Baurzhan_Abdishev,,
Jambyl Ahmetbekov,60742867,1243509908,60941671,11928.0,https://en.wikipedia.org/wiki/Jambyl_Ahmetbekov,,
Nurlan Aldabergenov,64600841,1243509816,64667001,5837.0,https://en.wikipedia.org/wiki/Nurlan_Aldabergenov,,
Musabek Alimbekov,34012119,1243509941,34018165,1198.0,https://en.wikipedia.org/wiki/Musabek_Alimbekov,,
Yerzhan Ashikbayev,43082351,1211911394,43093460,2385.0,https://en.wikipedia.org/wiki/Yerzhan_Ashikbayev,,
Aron Atabek,69265261,1199940532,69265313,27100.0,https://en.wikipedia.org/wiki/Aron_Atabek,,
Kenes Aukhadiev,69888134,1232294802,69888144,3015.0,https://en.wikipedia.org/wiki/Kenes_Aukhadiev,,
Azamathan Ämirtai,73487769,1226327203,73530853,8431.0,https://en.wikipedia.org/wiki/Azamathan_%C3%84mirtai,,
Azhar Giniyat,73632161,1243509814,73632431,8781.0,https://en.wikipedia.org/wiki/Azhar_Giniyat,,
